"transaction","modo","consorcio","id_servico_jae","servico","descricao_servico","nome_completo_servico","latitude_servico","longitude_servico","sentido","cadastro_cliente","produto","tipo_transacao","tipo_usuario","meio_pagamento","quantidade_passageiros"
"EPJ004YCCI","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"R8NVG4JCTY","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"CPSJA1Z4WS","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"5AHHZQH5Z4","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"M3KOPC7V0E","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0HWB76GWCA","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","2","TOBBA","Bosque da Barra","TOBBA - Bosque da Barra","-23000319","-43377442","0","Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","5","TOSMJ","Santa Monica Jardins","TOSMJ - Santa Monica Jardins","-23000205","-43398478","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"0SCPH586J6","BRT","MobiRio","5","TOSMJ","Santa Monica Jardins","TOSMJ - Santa Monica Jardins","-23000205","-43398478","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","59","TOAFC","Afr̢nio Costa - Teatro Nathalia Timberg","TOAFC - Afr̢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"VCKP4UQYQA","BRT","MobiRio","59","TOAFC","Afr̢nio Costa - Teatro Nathalia Timberg","TOAFC - Afr̢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"R8NVG4JCTY","BRT","MobiRio","59","TOAFC","Afr̢nio Costa - Teatro Nathalia Timberg","TOAFC - Afr̢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","59","TOAFC","Afr̢nio Costa - Teatro Nathalia Timberg","TOAFC - Afr̢nio Costa - Teatro Nathalia Timberg","-2300056","-4333513","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"R8NVG4JCTY","BRT","MobiRio","60","TOBSE","Barra Shopping - Expresso","TOBSE - Barra Shopping - Expresso","-2299997","-4335993","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","60","TOBSE","Barra Shopping - Expresso","TOBSE - Barra Shopping - Expresso","-2299997","-4335993","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","60","TOBSE","Barra Shopping - Expresso","TOBSE - Barra Shopping - Expresso","-2299997","-4335993","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"ES32Y43GQM","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"VCKP4UQYQA","BRT","MobiRio","61","TOBSP","Barra Shopping - Parador","TOBSP - Barra Shopping - Parador","-2299998","-4336127","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"VCKP4UQYQA","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"QHC1MYO9KC","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","62","TOBMP","Bosque Marapendi","TOBMP - Bosque Marapendi","-230035","-4332349","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"13HOXA9L7N","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"U2Z7RADLW0","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"PHHJNARU28","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"5AHHZQH5Z4","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"R8NVG4JCTY","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","7"
"M3KOPC7V0E","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","5"
"VCKP4UQYQA","BRT","MobiRio","63","TOJOC","Terminal Jardim Oce̢nico","TOJOC - Terminal Jardim Oce̢nico","-2300667","-43312784","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"W79WBTGNHI","BRT","MobiRio","65","TOPQR","Parque das Rosas","TOPQR - Parque das Rosas","-2300007","-4335243","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","66","TOPMR","Paulo Malta Rezende","TOPMR - Paulo Malta Rezende","-2300128","-4332908","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"VCKP4UQYQA","BRT","MobiRio","66","TOPMR","Paulo Malta Rezende","TOPMR - Paulo Malta Rezende","-2300128","-4332908","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","3"
"CPSJA1Z4WS","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"92PFB1MTMU","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"PHHJNARU28","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"VCKP4UQYQA","BRT","MobiRio","70","TCTJ1","Galẹo - Tom Jobim 1","TCTJ1 - Galẹo - Tom Jobim 1","-2281108","-4325148","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"92PFB1MTMU","BRT","MobiRio","70","TCTJ1","Galẹo - Tom Jobim 1","TCTJ1 - Galẹo - Tom Jobim 1","-2281108","-4325148","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"PHHJNARU28","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"M3KOPC7V0E","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","4"
"VCKP4UQYQA","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","3"
"M3KOPC7V0E","BRT","MobiRio","72","TCMAR","Mar̩","TCMAR - Mar̩","-22847","-4324367","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","73","TCSTL","Santa Luzia","TCSTL - Santa Luzia","-2285485","-4325325","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"13HOXA9L7N","BRT","MobiRio","73","TCSTL","Santa Luzia","TCSTL - Santa Luzia","-2285485","-4325325","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","73","TCSTL","Santa Luzia","TCSTL - Santa Luzia","-2285485","-4325325","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","76","TCIDI","Ibiapina","TCIDI - Ibiapina","-2284241","-432726","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","78","TCPE1","Penha I","TCPE1 - Penha I","-2284163","-4327715","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","78","TCPE1","Penha I","TCPE1 - Penha I","-2284163","-4327715","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0SCPH586J6","BRT","MobiRio","78","TCPE1","Penha I","TCPE1 - Penha I","-2284163","-4327715","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"M3KOPC7V0E","BRT","MobiRio","80","TCGUA","Guapor̩","TCGUA - Guapor̩","-2283765","-4328972","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","80","TCGUA","Guapor̩","TCGUA - Guapor̩","-2283765","-4328972","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0SCPH586J6","BRT","MobiRio","80","TCGUA","Guapor̩","TCGUA - Guapor̩","-2283765","-4328972","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","82","PCPTA","Pedro Taques","PCPTA - Pedro Taques","-2284143","-4329877","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","82","PCPTA","Pedro Taques","PCPTA - Pedro Taques","-2284143","-4329877","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"54WTG4WYVD","BRT","MobiRio","82","PCPTA","Pedro Taques","PCPTA - Pedro Taques","-2284143","-4329877","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"92PFB1MTMU","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","5"
"0HWB76GWCA","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"TRIPUI3UPA","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"92PFB1MTMU","BRT","MobiRio","85","TCMBA","Marambaia","TCMBA - Marambaia","-2285304","-4332028","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"VCKP4UQYQA","BRT","MobiRio","85","TCMBA","Marambaia","TCMBA - Marambaia","-2285304","-4332028","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"1FJ76L2L01","BRT","MobiRio","89","TCMCD","Mercaḍo de Madureira","TCMCD - Mercaḍo de Madureira","-2287024","-4333555","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"1BBC4BZQCM","BRT","MobiRio","89","TCMCD","Mercaḍo de Madureira","TCMCD - Mercaḍo de Madureira","-2287024","-4333555","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","89","TCMCD","Mercaḍo de Madureira","TCMCD - Mercaḍo de Madureira","-2287024","-4333555","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"5AHHZQH5Z4","BRT","MobiRio","9","TOPIT","Pedra de Ita̼na","TOPIT - Pedra de Ita̼na","-2300291","-4342402","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","9","TOPIT","Pedra de Ita̼na","TOPIT - Pedra de Ita̼na","-2300291","-4342402","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","90","TCMAD","Madureira - Manaceia","TCMAD - Madureira - Manaceia","-2287725","-4333608","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"M3KOPC7V0E","BRT","MobiRio","90","TCMAD","Madureira - Manaceia","TCMAD - Madureira - Manaceia","-2287725","-4333608","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","90","TCMAD","Madureira - Manaceia","TCMAD - Madureira - Manaceia","-2287725","-4333608","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","91","TCCAM","Campinho","TCCAM - Campinho","-2288219","-433419","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0HWB76GWCA","BRT","MobiRio","91","TCCAM","Campinho","TCCAM - Campinho","-2288219","-433419","0","Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"54WTG4WYVD","BRT","MobiRio","92","PCPTE","Pinto Teles","PCPTE - Pinto Teles","-228884","-4334593","0","Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"5AHHZQH5Z4","BRT","MobiRio","92","PCPTE","Pinto Teles","PCPTE - Pinto Teles","-228884","-4334593","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","94","TCPSC","Pra̤a Seca","TCPSC - Pra̤a Seca","-2289773","-4335224","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0HWB76GWCA","BRT","MobiRio","94","TCPSC","Pra̤a Seca","TCPSC - Pra̤a Seca","-2289773","-4335224","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","3"
"PHHJNARU28","BRT","MobiRio","94","TCPSC","Pra̤a Seca","TCPSC - Pra̤a Seca","-2289773","-4335224","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","94","TCPSC","Pra̤a Seca","TCPSC - Pra̤a Seca","-2289773","-4335224","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","94","TCPSC","Pra̤a Seca","TCPSC - Pra̤a Seca","-2289773","-4335224","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"13HOXA9L7N","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"5AHHZQH5Z4","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"VCKP4UQYQA","BRT","MobiRio","95","TCIPA","Ipase","TCIPA - Ipase","-2290469","-4335704","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"W79WBTGNHI","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"EPJ004YCCI","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"R8NVG4JCTY","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"92PFB1MTMU","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"TRIPUI3UPA","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"ES32Y43GQM","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0SCPH586J6","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0HWB76GWCA","BRT","MobiRio","97","TCACA","Aracy Cabral","TCACA - Aracy Cabral","-22920144","-43368184","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"13HOXA9L7N","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1BBC4BZQCM","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","3"
"PHHJNARU28","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"EPJ004YCCI","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"0HWB76GWCA","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","2"
"CPSJA1Z4WS","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"W79WBTGNHI","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"1FJ76L2L01","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"CPSJA1Z4WS","BRT","MobiRio","99","TCAND","Andr̩ Rocha","TCAND - Andr̩ Rocha","-2292949","-4337343","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"QHC1MYO9KC","BRT","MobiRio","99","TCAND","Andr̩ Rocha","TCAND - Andr̩ Rocha","-2292949","-4337343","0","Ṇo Cadastrado","Carṭo Avulso","Integral","Pagante","Carṭo","1"
"54WTG4WYVD","BRT","MobiRio","16","TONBA","Nova Barra","TONBA - Nova Barra","-2301562","-4347151","0","Ṇo Cadastrado","RioCard","RioCard","RioCard","RioCard","3"
"EPJ004YCCI","BRT","MobiRio","16","TONBA","Nova Barra","TONBA - Nova Barra","-2301562","-4347151","0","Ṇo Cadastrado","RioCard","RioCard","RioCard","RioCard","9"
"VCKP4UQYQA","BRT","MobiRio","16","TONBA","Nova Barra","TONBA - Nova Barra","-2301562","-4347151","0","Ṇo Cadastrado","RioCard","RioCard","RioCard","RioCard","45"
